,text
Mach_38.txt, medes    medes    soft  weak    long peace   theseus    fully revealed  abilities    found  athenians dispersed  opportunities  permitted  men   successful   surpassing abilities enabled   recognise  grasp  opportunities  outcome     countries  ennobled  flourished greatly    like  become rulers    abilities experience difficulty  attaining power     achieved  keep  easily  difficulties encountered  attaining power arise partly   new institutions  laws   forced  introduce  order  establish  power  make  secure     realised  taking  initiative  introducing  new form  government   difficult  dangerous  unlikely  succeed  reason      profit   old order will  opposed   innovator whereas    might benefit   new order   best tepid supporters    lukewarmness arises partly  fear   adversaries    laws   side partly   sceptical temper  men    really believe  new things unless    seen  work well  result   whenever    opposed  change   chance  attack 
Mach_39.txt, innovator     much vigour whereas  supporters act  halfheartedly    innovator   supporters find   great danger   order  examine  matter thoroughly  need  consider whether  innovators can act     whether  depend upon others  iswhether  need  persuade others     succeed  whether   capable  establishing   force   former case  always fare badly  accomplish nothing      depend upon others   sufficient forces  take  initiative  rarely find   difficulties consequently  armed prophets succeed whereas unarmed ones fail  happens  apart   factors already mentioned  people  fickle   easy  persuade   something  difficult  keep  persuaded hence    longer believe     schemes  must  able  force   believe 
Mach_4.txt,   states   dominions   held sway  men   either republics  principalities principalities  either hereditary  rulers     long time    family    new  new ones  either completely new   milan  francesco sforza    like limbs joined   hereditary state   ruler  annexes     kingdom  naples   king  spain states thus acquired  either used  living   prince  used   free    acquired either   arms  others   ones  either  luck  favour  else  ability   ii hereditary principalities   shall  discuss republics    previously treated   length   shall consider  principalities  shall weave together  warps mentioned  examining  principalities can  governed 
Mach_40.txt,  moses cyrus theseus  romulus   unarmed  new order     established     obeyed   long    happened    times  fra girolamo savonarola  perished together   new order  soon   masses began  lose faith     lacked  means  keeping  support     believed    well   making    never   faith   believe   innovators    confront many difficulties   dangers come    begun  enterprises  need   overcome    ability     succeeded  begin   greatly respected    extinguished  envious   success  remain powerful secure honoured  successful    like  add  less important example   eminent ones 
Mach_41.txt,already discussed   certainly  worthy  mention   context  let  suffice    others like   refer  hiero  syracuse    private citizen  became ruler  syracuse  enjoyed  fine opportunity  apart    success owed nothing  luck    syracusans   desperate straits   chose    general afterwards   deservedly made  ruler  even  private life  showed  much ability    written   quod nihil illi deerat ad regnandum praeter regnum   disbanded  old army  raised  new one  abandoned  old alliances  formed new ones   soon   possessed   troops   reliable allies   build  edifice  wanted upon  foundation thus    difficult    attain power    keep  
Mach_42.txt, vii new principalities acquired   power  others   favour  private citizens  become rulers   favour  luck achieve  rank  little trouble  experience great difficulty  retaining   arriving   position    problems   fly    difficulties arise afterwards    situation   state  territory  granted  someone either  money   favour   giver  happened  many  greece   cities  ionia   hellespont  darius set  rulers     hold   increase  security  enhance  glory  cases   private citizens  became emperors attaining  imperial throne  bribing  soldiers   men  entirely dependent   goodwill  prosperity    gave   positions    two things   exceedingly variable  uncertain  men lack  knowledge  capacity  maintain  power  lack  knowledge  unless   great intelligence  ability      expected   man   always lacked direct experience  public life  know   rule  lack  capacity      devoted  loyal forces   disposal moreover like   natural things   born  grow rapidly states  grow quickly  sufficiently develop  roots trunks  branches  will  destroyed   first chill winds  adversity  happens unless     quickly become rulers   ability  profit   luck  favour  placed   laps  know   make provision  speedily  preserve  power developing afterwards  foundations  others  laid   become rulers 
Mach_43.txt,  illustrate  two methods  becoming ruler namely  ability   favour  luck  want  cite two recent examples francesco sforza  cesare borgia francesco  using appropriate methods  exploiting  great ability    private citizen became duke  milan   maintained   little trouble  position   attained   countless difficulties    hand cesare borgia popularly called  duke valentino attained  position   favour  help   father  lost    disappeared despite  used every means   done   things   farseeing  able man    order  put   roots  territories    acquired thanks   power  favour  others     said  man    lay  foundations  first may  able  dq  later   possesses great ability although  creates difficulties   builder   edifice  may well prove unstable 
Mach_44.txt,   whole career   duke  considered   will  seen   succeeded  laying  strong foundations   future power    consider  superfluous  discuss      know  better precepts  offer   new ruler   cite  actions   pattern  although  efforts    end unsuccessful     blamed   resulted  extraordinarily bad luck   seeking  make  son  duke  great man alexander vi faced many difficulties  present  future first    see    make   ruler   territory    part   states   church      appropriate one   territories belonging   church   well aware   duke  milan   venetians   permit   faenza  rimini  
Mach_45.txt,already   protection   venetians apart   problem alexander saw   italian military forces  especially      used  easily belonged     every reason  fear  increase   popes power therefore    safely use     belonged   orsini  colonna factions   adherents    therefore necessary  sow disorder  italy making  states unstable     able  seize  hold  portion     easy     found   venetians   reasons wanted  bring  french back  italy      oppose  policy  facilitated   annulling  first marriage  king louis  king  invaded italy   help   venetians   consent  alexander louis   sooner  
Mach_46.txt,milan   pope received troops      campaign   romagna   made easier    standing   king    duke  conquered  romagna  defeated  colonna faction two things hindered   holding  region securely  annexing  territory one     doubts   loyalty   troops     goodwill   king  france  orsini troops    used might prove worthless   attacked    prevent   annexing  territory  take      acquired  also feared   king might deprive     possessed    proof   worth   orsini troops    besieged faenza  attacked bologna   saw  undertake  attack halfheartedly    understood  kings attitude 
Mach_47.txt,    captured  duchy  urbino  attacked tuscany   king made  abandon  campaign   duke  decided   depend  longer upon  troops   favour  others  first undermined  strength   orsini  colonna factions  rome  making   noble adherents   nobles heaping much wealth    also honoured  according   merits giving  military posts  responsibilities  outcome   within   months  abandoned  ancient factional loyalties  became completely attached   duke     waited   opportunity  destroy  leaders   orsini faction  already scattered    colonna  fine chance came   exploited    full   orsini leaders realised belatedly   great power   duke    church 
Mach_48.txt,spelt  ruin  called  diet  magione   province  perugia   meeting gave rise   revolt  urbino  disorders   romagna  countless  dangers   duke     overcame   help   french   restored  prestige   distrusted  king  france    external forces  order   risk depending    resorted  trickery   cleverly concealed  intentions   orsini leaders   person   signor paulo became reconciled    duke treated paulo  courteously  generously giving  money fine clothes  horses  order  reassure   naivety     brought   senigallia    hands   duke   killed  leaders   won   adherents    duke  established   
Mach_49.txt,good basis   power   controlled   romagna together   duchy  urbino  especially  thought   romagna  well disposed towards      won    inhabitants    begun  enjoy prosperity  since  policy     known   imitated  others    want  pass     duke  conquered  romagna  found     controlled  violent lords    disposed  despoil  subjects   rule  properly thus   source  disorder rather   order consequently  region  full  thefts quarrels  outrages  every kind  considered  necessary  introduce efficient government   wanted  region   peaceful   inhabitants obedient   monarchical authority  therefore sent  messer remirro de orco  cruel  energetic man giving  full powers 
Mach_5.txt, maintained   say   states   hereditary  accustomed   rule   belonging   present rulers family   much less difficult  hold  new states    sufficient   change  established order   deal   untoward events  may occur      ruler     ordinarily diligent  competent  government will always  secure unless  unusually strong force  remove   even   happens whenever  conqueror encounters difficulties  former ruler can reestablish    cite  italian example  duke  ferrara resisted  assaults   venetians    well    pope julius   just   familyvas  well established   state   natural ruler  fewer reasons  less need  harm others consequently men will  better disposed towards       hated  unusually vicious conduct    surprising     regarded  affection   subjects moreover  length  
Mach_50.txt,remirro quickly restored order  peace  acquired   formidable reputation later  duke considered   great power  undesirable    afraid   incur hatred   set   civil tribunal   distinguished president   centre   region    city sent  lawyer   recognised   severe measures    taken  resulted   becoming hated   people  order  dispel  illfeeling  win everyone     wanted  show    cruel deeds   committed   attributable   harshness   governor     availing    appropriate opportunity one morning  duke  remirro placed  two pieces   square  cesena   block  wood   blood stained sword   side  terrible spectacle left  people  satisfied  amazed 
Mach_51.txt,  let  continue    left   say   duke   powerful  secure   measure  existing dangers   possessed   troops   largely destroyed  neighbouring forces    harmed  since  wanted  annex  territory      careful   king  france   recognised   king   belatedly realised  mistake   tolerate  plan  duke therefore began  seek new alliances   temporise   king  france   french undertook  campaign   kingdom  naples   spaniards   besieging gaeta  aim   protect     alexander   died   soon  succeeded      acted  relation   existing situation     future  main fear    new pope might  hostile   
Mach_52.txt, seek  take away  alexander  given    decided  protect    possibility  following four courses  action first  wipe   families   rulers    dispossessed    new pope   restore   power secondly  win    roman nobles    said    using    check  new pope thirdly    college  cardinals  well disposed towards   possible fourthly  extend  power  much   pope died     capable  resisting  first attacks without outside aid   four aims   achieved three   time alexander died   almost achieved  fourth    killed  many   old dispossessed rulers    able    escaped     won   
Mach_53.txt,roman nobles     cardinals   annexing new territories   planned  become master  tuscany  already held perugia  piombino   taken pisa   protection  since   longer needed   worried  french power   indeed now  case   french  already  deprived   kingdom  naples   spaniards   result        obliged  purchase  alliance     swoop  pisa   lucca  siena   surrendered immediately partly  envious hatred   florentines partly  fear   florentines   done nothing    succeeded       well  happened within   year  alexander died    acquired  much military strength   much prestige      solidly established  power    longer  depended   favour  arms  others     strength  ability 
Mach_54.txt, however five years   duke  taken   sword alexander died   found  firmly established    romagna     possessions   air  two  powerful enemy armies  critically ill   duke possessed  indomitable spirit   much ability    well aware  men must either  won   else destroyed     sound basis   power    established    short period     overcome   difficulties       armies  top         good health    power  firmly based  shown   following facts  romagna waited       month  rome  attack  made   even though   halfdead  although  
Mach_55.txt,baglioni vitelli  orsini came  rome   unable  stir anyone    moreover     able   whatever cardinal  wanted chosen pope  least   able  prevent someone  objected    chosen everything    easy       well  alexander died   told     day julius ii  elected    thought   might happen   father died   provided  everything except    never thought    father  dying      deaths door   reviewed   actions   duke     wish  criticise  rather  seems   worthy   held    model    done      risen  power  favour  luck    arms  others      acted differently given   possessed  great spirit   high ambitions  two things hindered  schemes  shortness  alexanders pontificate    illness 
Mach_56.txt, hence anyone  considers  necessary   new principality  deal effectively   enemies  gain allies  conquer whether  force   cunning  inspire  devotion  respectful fear   people   obeyed  respectfully feared  troops  neutralise  destroy   can  must  expected  injure   replace old institutions  new ones    severe  kind  magnanimous  openhanded  disband disloyal troops  form  new army  maintain alliances  kings   rulers    way   will either  glad  benefit    slow  injure      better examples can  cited   actions   man   can  criticised   regard   election  pope julius    made  bad choice    said even     
Mach_57.txt,ensure   man  favoured  made pope    prevented certain  choices    never  permitted  cardinals   injured   chosen      became pope   reason   afraid    men harm others   fear     hate  among     injured  san fiero ad vincula colonna san giorgio  ascanio     others  become pope     afraid     exceptions  rouen   spaniards  latter    bonds  relationship  obligation  former    power since   supported   kingdom  france   important thing   duke therefore   make  spaniard pope     impossible    arranged  rouen   chosen   san fiero ad vincula anyone 
Mach_58.txt, thinks  new benefits make important men forget old injuries  mistaken   duke  blundered   election     cause   final downfall  viii   become rulers  wicked means     still remain two ways   one can become  ruler    attributed entirely either  favour  luck   ability    want  neglect  even though one     discussed  greater length  dealingwith republics  two ways  seizing power  utterly wicked means   private citizen becoming ruler   country   favour   fellow citizens considering  first way now  shall cite two examples one ancient    modern without considering explicitly  merits   way  gaining power   think    enough  anyone  needs  imitate  
Mach_59.txt, agathocles  sicilian  became king  syracuse     ordinary citizen    lowest   abject origins    son   potter   always led   dissolute life nevertheless  evil deeds  combined   energy  mind  body    entered  militia  rose   ranks  become praetor  syracuse holding  position  resolved  become ruler   hold violently  without  beholden  others  power    conferred    order  achieve  purpose  conspired  hamilcar  carthaginian   campaigning  sicily one morning  called together  people   senate  syracuse    matter concerning  republic    decided    prearranged signal  soldiers killed   senators   richest men   city   massacre  seized 
Mach_6.txt,continuity   familys rule extinguishes  memories   causes  innovations   change always leaves  toothingstone   building  iii mixed principalities  however    new principalities    real difficulties first   principality   completely new   like  limb   joined  another principality  taken together may almost  called  mixed principality  mutability arises first    natural problem     found   new principalities    men   ready  change  ruler   believe   can better  condition   belief leads   take  arms      mistaken   later realise  hard experience    made  condition worse  arises  another natural  normal constraint    anyone  becomes  new ruler  always forced  injure  new subjects    troops  countless  injuries   involved  conquering  state  outcome    make enemies    
Mach_60.txt,control   city  thereafter held  without  civil strife although   twice defeated   carthaginians  eventually besieged      showed  capable  defending  besieged city  leaving part   army  resist  siege  attacked africa   rest  soon   able  relieve syracuse   siege  went   reduce carthage   direst straits consequently  carthaginians  forced  make  agreement   according      remain  africa  leave sicily  agathodes   agathocless conduct  career  reviewed   will  seen  luck  favour played little   part   success since    said      anyones favour   overcoming countless difficulties  dangers   rose    ranks   militia  gained power   afterwards maintained  undertaking many courageous  dangerous courses  
Mach_61.txt,action  yet    called virtue  kill ones fellowcitizens  betray ones friends   treacherous merciless  irreligious power may  gained  acting   ways   glory   one bears  mind  ability displayed  agathocles  confronting  surviving dangers   indomitable spirit  enduring  overcoming adversity    reason  judging  inferior  even  ablest general nevertheless  appallingly cruel  inhumane conduct  countless wicked deeds preclude   numbered among  finest men one   attribute either  luck  favour   ability   achieved without either     times  alexander vi  pope oliverotto  fermo whose father died     young  brought   giovanni fogliani  maternal uncle   still  youth  sent  train   soldier  paulo vitelli   viev   achieving high rank    become proficient  things military  paulos execution  trained  vitellozzo paulos brother  since   clever  strong  body  spirit    short time  became  leader  vitellozzos troops    considered  demeaning  serve  another  resolved  seize power  fermo  vitellozzos assistance    help   citizens  fermo    servitude   native city  preferable   free institutions accordingly  wrote  giovanni fogliani saying  since    away  home  many years  wanted  come 
Mach_62.txt, see     city   inspect   measure   patrimony since achieving honour     goal    efforts    fellowcitizens  realise     spent  time  vain  vanted  return   way    honour  accompanied   hundred cavalrymen drawn   friends  followers   beseeched giovanni  arrange     received  due honour   citizens  fermo     honour   also giovanni   educated   giovanni   fail  treat  nephew   utmost courtesy    citizens thanks  giovanni  received   every honour   lodged  giovannis house     spent  days secretly arranging everything   necessary  carrying   intencied crime oliverotto held  formal banquet    
Mach_63.txt,invited giovanni fogliani    leading citizens  fermo   banquet    entertainments customary   occasions oliverotto artfully raised  serious matters speaking   great power  pope alexander   son cesare    various enterprises hen giovanni   others began  reply   ohverotto  said  suddenly arose saying   matters   discussed    private place   went  another room followed  giovanni    others  sooner    seated   soldiers emerged  hidingplaces  killed giovanni    others    massacre oliverotto mounted  horse  rode   city taking possession    besieged  chief magistrates   palace    afraid   felt constrained  obey    formed  new government    made   
Mach_64.txt,head     killed   malcontents    harmed   consolidated  power  means  new civil  military institutions     space   year   held power     secure   city  fermo  made   neighbouring powers fear   ousting      difficult  ousting agathocles     let   tricked  cesare borgia   orsini leaders  vitellozzo vitelli  captured   previously related  senigallia    captured   year   parricide  together  vitellozzo  former mentor  prowess  villainy strangled   may well  wondered    happen  agathocles  others like   committing countless treacherous  cruel deeds  live securely    countries   long time defend   external enemies  never  plotted    citizens  many others    able  maintain  
Mach_65.txt,power  acting cruelly even  peaceful times let alone  times  war   always uncertain   believe   depends upon whether cruel deeds  committed well  badly  may  called well committed  one may use  word well     evil     committed      necessary  establishing ones power    afterwards persisted   changed  measures  beneficial  possible  ones subjects badly committed     first    number  increase  time rather  diminish   follow  first method can   measure remedy  standing   god   men  agathocles    follow  second  possibly maintain  power  hence    noted   conqueror  seizing power must decide    injuries  needs  commit     
Mach_66.txt,         inflict punishments every day thus  will  able   restraint  reassure men  win    benefiting  anyone    act   way either    timid    lacks judgement will always  forced  stand  sword  hand  will never  able  rely upon  subjectsb   can never feel safe      injuries  continue   inflicted  injuries   done  together      tasted less   will cause less resentment benefits   given  one  one    will  savoured      ruler must live   subjects    way   unexpected events whether favourable  unfavourable will make  change course   difficult times put   pressure  will   enough time  take harsh measures   benefits   confer will  help    will  considered   done unwillingly    will receive  credit   
Mach_67.txt, ix  civil principality   turn now    case   private citizen becomes ruler    country   favour   fellowcitizens   villainy  intolerable violence   kinds  may  called  civil principality   attain     necessary    ability   good luck  rather  lucky astuteness  say  one rises   position either   favoured   people    favoured   nobles   two classes  found  every city   situation arises   people   want   dominated  oppressed   nobles   nobles want  dominate  oppress  people    two different dispositions   three possible outcomes  cities  principality  republic  anarchy   kind  principality  brought  either   people   
Mach_68.txt, nobles according  whether one      opportunity  act    nobles    unable  resist popular pressure  begin  favour  advance one    make  ruler     protection  will  able  satisfy  appetites    hand  people   realise    resist  nobles favour  advance one    make  ruler     authority  will  able  protect    man  becomes ruler   help   nobles will find  harder  maintain  power  one  becomes ruler   help   people    surrounded  many men  consider     equals  therefore   give  orders  deal      wish    hand  man 
Mach_69.txt, becomes ruler  popular support finds  standing alone  around  nobody     disposed  obey   moreover  nobles   satisfied   ruler acts honourably without injuring others   people can  thus satisfied   aims   honourable     nobles   latter want   oppress   former   avoid  oppressed furthermore  ruler can never protect    hostile people     many     can protect    nobles        worst  can befall  ruler   hostile people   deserted       fear    abandoned  hostile nobles  also   will move   since    farseeing  cunning   able  act  time  save   seek  ingratiate    one   expect  prevail   ruler  always obliged  coexist    people whereas    obliged     nobles since   well able  make  unmake    time advancing  orreducing  power   wishes 
Mach_7.txt,   injured  annexing  principality yet   retain  friendship     helped   become ruler    satisfy    ways   expect  can  use strong medicine   since   obligations    even  one possesses  strong armies  goodwill   inhabitants  always necessary   early stages  annexing  country     reasons  louis xii  france quickly annexed milan  just  quickly lost   ludovicos  troops  sufficiently powerful  deprive     first time    people   opened  gates  louis found     receive  benefits   expected    endure  oppressive rule   new master     certainly true    country   rebelled   
Mach_70.txt,  clarify  matter let  say  two main considerations need   borne  mind  regard   nobles either  conduct    way  links  success         honour  esteem    former    rapacious       commit    two different kinds  reason   conduct must  distinguished   act   way   pusillanimity  natural lack  spirit   make use   especially    shrewd   good times  will bring  honour   troubled times  will  nothing  fear        commit    calculatingly    ambition    sign    thinking     interests      ruler must 
Mach_71.txt,watch  nobles  carefully  fear   much     declared enemies    finds himselfin trouble  will always   best  bring     man  becomes ruler  popular favour  must keep  people well disposed towards   will  easy since  want     oppressed   man  becomes ruler   wishes   people    favour   nobles must   else try  win   people  will  easy   protect    men  well treated      expected illtreatment  become  attached   benefactor  people will   become better disposed towards      attained power   favour  ruler can win   people  many ways    vary  much according   circumstances one  give  definite rules   shall therefore leave  matter  one side  shall affirm     necessary   ruler    people well disposed towards  otherwise  difficult times  will find   desperate straits 
Mach_72.txt, nabis ruler   spartans withstood  siege     greek powers    triumphant roman army defending   country    power    danger threatened  needed   act       people   hostile        enough  doubt    cast   opinion  quoting  trite proverb   builds upon  people builds upon mud   true     private citizen  builds  power upon   believes   people will come   rescue    oppressed   enemies    rulers   circumstances one may often  disappointed   gracchi   rome  messer giorgio scali  florence      ruler  builds  power upon  people    knows   command     
Mach_73.txt,courageous   despair  difficult times  maintains  morale   people   spiritedness   measures   takes  will never find  let       will realise   laid sound foundations   power   civil principalities tend  encounter grave difficulties   attempt  made  transform   absolute regimes  civil rulers either rule directly   public officials   latter case  position  weaker   dangerous   depend completely   goodwill   citizens  act   officials  especially  troubled times  can  easily remove   power either  moving    simply  refusing  obey  moreover  troubled times  ruler    enough time  assume absolute authority   citizens  subjects accustomed     obeying  officials  will   disposed  obey 
Mach_74.txt,    crisis   difficult times  will always lack men    can depend     ruler  rely upon   sees happen  peaceful times  citizens  need   government   everyone comes running everyone  ready  promises  everyone wants  die     prospect  death  far    troubled times   government needs  services   citizens      found    especially dangerous    test  loyalty   can  done    shrewd ruler therefore must try  ensure   citizens whatever  situation may  will always  dependent   government       will always  loyal    x   strength   principalities   measured  
Mach_75.txt,  another consideration  must  borne  mind  examining  strength  principalities namely whether  ruler  sufficient territory  power  defend     necessary  whether  will always need  help  others    clarify  matter let  say   consider   ruler  capable  defending  state   can put together  army   good enough  fight  battle   power  attacks  either    many soldiers        sufficient money   ruler   confront  enemy   field  battle   obliged  take refuge within  walls   city  keep guard   will always need   helped  others   first case  already  discussed  later  shall say  
Mach_76.txt,   advice can  given  regard   second case except  exhort   ruler  fortify  provision  city   seek  defend  rural territories others will   slow  attack  ruler  fortifies  city well  deals   subjects   ways already discussed    considered later  men  always unwilling  undertake campaigns   expect   difficult   will never seem easy  attack  ruler    city well defended    hated   people   cities  germany  completely independent  little rural territory  obey  emperor    want     fear     neighbouring power  reason      well fortified  everyone considers  besieging   necessarily  tiresome  difficult undertaking    possess strong walls  adequate moats  sufficient artillery   always ensure   public storehouses contain enough food drink  fuel  last   year moreover  order  maintain  common 
Mach_77.txt,people without public expense  always  enough raw materials  keep  people engaged   year   occupations essential   life   city   sustain  common people  also consider military exercises    important   many regulations  maintaining   therefore  ruler  possesses  strong city    make  hated  safe  attack  anyone   attack   eventually forced  beat  ignominious retreat   many unexpected things can happen   world    virtually impossible  keep  army encamped idly   siege   whole year  may  urged    people  properties outside  city  see  destroyed  will lose patience    length   siege  selfinterested considerations will sap  loyalty   ruler  
Mach_78.txt,reply   strong  spirited ruler will always overcome  problems  encouraging  subjects  believe   evils will  last long  warning    enemys cruelty   dealing adroitly   men  seem    outspoken  furthermore     expected   enemy forces will burn  pillage  countryside   arrive    time   spirits   defenders  still high    determined  hold  therefore   days  ruler  much less reason   afraid   ardour   defenders  cooled  damage already done  injuries already sustained    nothing   done    much  likely  support  ruler   will consider    indebted   since     defence   homes   burned   properties ruined  men   constituted     much bound   benefits  confer     receive hence   whole matter  carefully considered   clear      difficult   shrewd ruler  keep   morale   citizens throughout  siege provided     lack  means necessary  sustaining life  defending  
Mach_79.txt, xi ecclesiastical principalities   remains now   discuss ecclesiastical principalities     difficulties occur    acquired    gained either  ability   favour  luck  maintained without  help  either   turn     sustained  ancient religious institutions    sufficiently strong  maintain  rulers  office however  live  act    states    defend   subjects     trouble  govern  although  states  undefended    deprived     subjects although  properly governed   worry     get rid   rulers  even think      principalities   secure  successful  however since   controlled   higher power   human mind  comprehend  shall refrain  discussing  
Mach_8.txt,reconquered  second time   less likely   lost since  ruler    rebellion will   ruthless  consolidating  power  punishing  guilty unmasking suspects  remedying weaknesses   government thus  duke ludovico creating  disturbance   borders  enough  cause  king  france  lose milan  first time   lose   second time   necessary     powers acting      armies   defeated  driven   italy  happened   reasons mentioned   nevertheless   lose milan twice  general reasons   first loss   discussed  remains now  discuss  reasons   second   consider  solutions  available     someone   position might   order  maintain better   king  france   territory annexed 
Mach_80.txt,since   raised   maintained  god   presumptuous  rash man  examine  nevertheless someone might ask     happened   temporal power   church  become  great although  alexanders pontificate  leading italian powers     called powers  every baron  lord however unimportant held  temporal power  little account whereas now  king  france stands  awe       able  drive    ltaly   ruin  venetians accordingly    seem   place  recall  although   well known   king charles  france invaded italy  country  dominated    popes  venetians  king  naples  duke  milan   florentines    powers  two main preoccupations first   foreign power   invade italy 
Mach_81.txt,secondly  none    italian powers  acquire  territory  power   caused  concern   popes   venetians  limit  power  venice  others   form  alliance  happened   defence  ferrara   roman barons  used  limit papal power    divided  two factions  orsini   colonna   always quarrelling among   carrying  arms    eyes   popes  kept  papacy weak  ineffectual  although  sometimes arose  spirited pope   sixtus yet    overcome  problem either    particular circumstances    lack  skill  shortness  pontificates   reason     difficult  destroy one   factions   period  ten years   popes reigned    happened  
Mach_82.txt,one pope almost succeeded  destroying  colonna faction  next pope   hostile   orsini    effect  reviving  colonna faction  yet     enough time  destroy  orsini faction  result    temporal power   papacy  held  little regard  italy   alexander vi came   papal throne    previous pope  showed  much  pope  achieve  money  military means using  duke valentino  exploiting  opportunities provided   french invasion     things    discussed   considering  career   duke  although alexanders aim   aggrandise  duke   church nevertheless  outcome   increase  power   church    death   downfall   duke became  beneficiary   labours  came pope julius  found  
Mach_83.txt,church already powerful possessing   romagna  roman barons reduced  impotence   factions destroyed   strong measures  alexander moreover julius  opportunities  accumulating money never used  alexanders time julius   followed  policies  intensified   planned  capture bologna  destroy  power  venice   expel  french  italy   enterprises  successful     much   credit    everything  order  increase  power   church    individual  kept  orsini  colonna factions    impotent condition    found   although    leaders capable  causing trouble two factors militated    first   great power   church  overawed   second      cardinals  lead either faction  cause   rivalries    factions will always cause trouble whenever   cardinals  leaders      foster  factions inside rome  outside   barons  compelled  support   factions thus  ambition  prelates    root   quarrels  tumults among  barons 
Mach_84.txt,  holiness pope leo    found  papacy  powerful      hoped  just   predecessors made  great   use  force  will make   great  respected   natural goodness  countless  virtues  xii  different types  army  mercenary troops    discussed  detail   different types  principality   mentioned   beginning   given  consideration   reasons   prosperity  decline    examined  ways   many men  sought  acquire    hold   now turn  consider   general way  means  can  used  attacking  defending   said earlier  necessary     ruler   firm foundations   power otherwise  will always come  grief  main foundations   states whether   
Mach_85.txt,new old  mixed  good laws  good armies since   impossible   good laws  good arms  lacking     good arms  must also  good laws  shall leave laws aside  concentrate  arms   say    arms    ruler defends  state       mercenaries  auxiliaries   mixture   three mercenaries  auxiliaries  useless  dangerous  anyone  relies upon mercenaries  defend  territories will never   stable  secure rule    disunited ambitious undisciplined  treacherous   powerful  among     hostile  weak  cowardly  confronted  determined enemies    fear  god    maintain commitments  men ones ruin   postponed   time comes    
Mach_86.txt,required  fight  peaceful times  will  despoiled    war   enemies  reason         affection      reason  induce   fight   except  trifling wage    sufficient  make  want  risk  lives      glad     service  long     wage war   time  war  either flee  desert    need  spend  much time  arguing  case since  present ruin  italy   caused  nothing else   reliance   many years  mercenary armies    mercenary armies   ineffective   appeared powerful  fighting  mercenary armies    foreign invasions began  real character  soon revealed thus king charles  france  permitted 
Mach_87.txt, conquer italy   piece  chalk    said   sins  responsible spoke  truth however     sins   meant      specified      sins  rulers     punished     want  show  effectively  defects   troops mercenary generals  either  capable men          trust     will always  aspiring  achieve  great position   either  attacking   employer   attacking others contrary   wishes    mediocre  will  ruined   matter  course      objected  anyone   forces   disposal whether mercenaries   will act   way   reply  first drawing  distinction arms  used either   ruler    republic   former  ruler  personally lead  armies acting   general   latter  republic must send   citizens  generals   someone  sent  turns      capable  must  replaced    general sent  capable    legal controls  ensure     exceed  authority experience  shown   rulers  republics  possess   armies   successful whereas mercenary armies never achieve anything  cause  harm     difficult   citizen  seize power   republic  possesses   troops   one  relies upon foreign troops 
Mach_88.txt,  many centuries  rome  sparta  armed  independent today  swiss   well armed  completely independent  example   worth  ancient mercenaries  provided   carthaginians   attacked    mercenary troops   first war   romans despite  fact   generals  carthaginians similarly   death  epaminondas  thebans made philip ofmacedon general   armies     victorious  deprived    independence   death  duke filippo  milanese engaged francesco sforza  lead  armies   venetians   sforza  defeated  venetians  caravaggio  joined forces    attacked  nlilanese     employers sforzas  father   employed   general  queen giovanna ofnaples suddenly left  unprotected   order   lose  kingdom   
Mach_89.txt,forced  seek help   king  aragon   although  venetians   florentines augmented  dominions   past  using mercenaries   generals   seize power  defended   opinion     matter  florentines   lucky     able generals    become  threat     win victories  met  opposition  others went elsewhere  achieve  ambitions   general    conquer  john hawkwood  loyalty    put   test just     win victories  everyone will acknowledge      victorious  florentines      mercy  sforza always   bracceschi troops  contend    faction checked   francesco went  lombardy  satisfy  ambitions  braccio moved   church   kingdom  naples 
Mach_9.txt,  say    territories  conqueror annexes  joins    wellestablished state  either    country    language          extremely easy  hold  especially     used  governing   hold  securely   enough  wipe   family   ruler  held sway     far   things  concerned  inhabitants will continue  live quietly provided  old way  life  maintained     difference  customs   happened  burgundy brittany gascony  normandy    joined  france   long time although    linguistic differences nevertheless  way  life  similar   difficulties  arisen anyone  annexes  countries   determined  hold  must follow two policies  first   wipe   old ruling families  second    change  laws  impose new taxes   old principality   new territory will  soon become  single body politic 
Mach_90.txt,  let us turn   recent events  florentines made paulo vitelli  general     able man   modest beginnings  acquired   high reputation nobody can deny     captured pisa  florentines    forced  retain  services      become general  one   armies   enemies  florentines   found   desperate straits     retained        commanding position    conquests   venetians arc reviewed   evident    secure  glorious   fought   wars     undertook campaigns  italy    nobles   people  arms fought  skilfully  courageously    began  fight   mainland  forsook   effective policy  followed  italian custom   first began  
Mach_91.txt,expand  land empire   little reason   afraid   mercenary generals    much territory  yet  annexed    reputation  venice   high    expanded   carmagnola  blunder became evident  knew     able since   defeated  duke  milan   command     hand  realised    pursuing  war halfheartedly  decided      able  win   using  services     want  win  yet    dismiss  without losing  territory    annexed hence  protect    forced  kill  afterwards    generals bartolomeo da bergamo roberto da san severino  count  pitigliano  others  regard   generals     
